10601,1,-10779205.84,3913273.44,7/10/2009 12:58:00,34.00
10602,1,-10779054.61,3913209.97,7/10/2009 12:59:00,39.00
10603,1,-10778982.27,3913177.20,7/10/2009 13:00:00,40.00
10604,1,-10778957.63,3913164.32,7/10/2009 13:01:00,17.00
10605,1,-10778943.09,3913156.29,7/10/2009 13:02:00,41.00
10606,1,-10778928.69,3913148.00,7/10/2009 13:03:00,34.00
10607,1,-10778914.44,3913139.46,7/10/2009 13:04:00,42.00
10608,1,-10778900.34,3913130.67,7/10/2009 13:05:00,40.00
10609,1,-10778886.40,3913121.64,7/10/2009 13:06:00,17.00
10610,1,-10778872.61,3913112.36,7/10/2009 13:07:00,42.00
10611,1,-10778855.98,3913101.00,7/10/2009 13:08:00,30.00
10612,1,-10778841.65,3913090.80,7/10/2009 13:09:00,36.00
10613,1,-10778827.50,3913080.35,7/10/2009 13:10:00,35.00
10614,1,-10778813.53,3913069.66,7/10/2009 13:11:00,44.00
10615,1,-10778799.76,3913058.72,7/10/2009 13:12:00,25.00
10616,1,-10778786.17,3913047.55,7/10/2009 13:13:00,38.00
10617,1,-10778772.78,3913036.13,7/10/2009 13:14:00,44.00
10618,1,-10778759.59,3913024.49,7/10/2009 13:15:00,12.00
10619,1,-10778746.60,3913012.61,7/10/2009 13:16:00,26.00
10620,1,-10778733.82,3913000.51,7/10/2009 13:17:00,11.00
10621,1,-10778721.26,3912988.18,7/10/2009 13:18:00,42.00
10622,1,-10778708.91,3912975.64,7/10/2009 13:19:00,12.00
10623,1,-10778689.17,3912954.27,7/10/2009 13:20:00,36.00
10624,1,-10778675.58,3912938.92,7/10/2009 13:21:00,34.00
10625,1,-10778662.27,3912923.33,7/10/2009 13:22:00,24.00
10626,1,-10778649.22,3912907.51,7/10/2009 13:23:00,29.00
10627,1,-10778638.60,3912894.17,7/10/2009 13:24:00,9.00
10628,1,-10778636.45,3912891.47,7/10/2009 13:25:00,41.00
10629,1,-10778620.31,3912870.75,7/10/2009 13:26:00,30.00
10630,1,-10778611.18,3912858.44,7/10/2009 13:27:00,10.00
10631,1,-10778604.54,3912849.16,7/10/2009 13:28:00,5.00
10632,1,-10778602.26,3912845.97,7/10/2009 13:29:00,42.00
10633,1,-10778593.56,3912833.35,7/10/2009 13:30:00,21.00
10634,1,-10778585.08,3912820.57,7/10/2009 13:31:00,16.00
10635,1,-10778576.83,3912807.65,7/10/2009 13:32:00,21.00
10636,1,-10778568.80,3912794.59,7/10/2009 13:33:00,40.00
10637,1,-10778561.00,3912781.39,7/10/2009 13:34:00,29.00
10638,1,-10778548.84,3912760.11,7/10/2009 13:35:00,7.00
10639,1,-10778538.88,3912740.56,7/10/2009 13:36:00,5.00
10640,1,-10778523.41,3912712.85,7/10/2009 13:37:00,39.00
10641,1,-10778514.66,3912695.13,7/10/2009 13:38:00,11.00
10642,1,-10778506.23,3912677.25,7/10/2009 13:39:00,12.00
10643,1,-10778495.25,3912652.37,7/10/2009 13:40:00,3.00
10644,1,-10778491.79,3912644.53,7/10/2009 13:41:00,36.00
10645,1,-10778484.97,3912627.92,7/10/2009 13:42:00,28.00
10646,1,-10778478.45,3912611.19,7/10/2009 13:43:00,40.00
10647,1,-10778472.21,3912594.35,7/10/2009 13:44:00,12.00
10648,1,-10778466.27,3912577.40,7/10/2009 13:45:00,27.00
10649,1,-10778458.85,3912556.19,7/10/2009 13:46:00,25.00
10650,1,-10778454.59,3912543.05,7/10/2009 13:47:00,31.00
10651,1,-10778450.56,3912529.85,7/10/2009 13:48:00,35.00
10652,1,-10778446.75,3912516.57,7/10/2009 13:49:00,24.00
10653,1,-10778444.11,3912506.69,7/10/2009 13:50:00,6.00
10654,1,-10778443.18,3912503.23,7/10/2009 13:51:00,22.00
10655,1,-10778439.84,3912489.83,7/10/2009 13:52:00,22.00
10656,1,-10778436.74,3912476.37,7/10/2009 13:53:00,22.00
10657,1,-10778433.87,3912462.86,7/10/2009 13:54:00,30.00
10658,1,-10778431.23,3912449.30,7/10/2009 13:55:00,11.00
10659,1,-10778428.83,3912435.70,7/10/2009 13:56:00,28.00
10660,1,-10778406.86,3912316.20,7/10/2009 13:57:00,43.00
10661,1,-10778391.32,3912226.44,7/10/2009 13:58:00,5.00
10662,1,-10778385.76,3912196.37,7/10/2009 13:59:00,16.00
10663,1,-10778364.41,3912079.54,7/10/2009 14:00:00,37.00
10664,1,-10778342.04,3911962.30,7/10/2009 14:01:00,21.00
10665,1,-10778330.59,3911904.98,7/10/2009 14:02:00,8.00
10666,1,-10778322.63,3911861.49,7/10/2009 14:03:00,42.00
10667,1,-10778299.73,3911739.05,7/10/2009 14:04:00,5.00
10668,1,-10778277.10,3911742.68,7/10/2009 14:05:00,13.00
10669,1,-10778266.87,3911744.14,7/10/2009 14:06:00,37.00
10670,1,-10778252.56,3911745.53,7/10/2009 14:07:00,13.00
10671,1,-10778239.63,3911746.31,7/10/2009 14:08:00,31.00
10672,1,-10778206.10,3911746.37,7/10/2009 14:09:00,7.00
10673,1,-10777782.36,3911739.04,7/10/2009 14:10:00,3.00
10674,1,-10777752.59,3911738.53,7/10/2009 14:11:00,24.00
10675,1,-10777553.62,3911735.58,7/10/2009 14:12:00,5.00
10676,1,-10777530.13,3911735.17,7/10/2009 14:13:00,5.00
10677,1,-10777420.06,3911732.87,7/10/2009 14:14:00,35.00
10678,1,-10777352.91,3911731.91,7/10/2009 14:15:00,41.00
10679,1,-10777288.57,3911731.07,7/10/2009 14:16:00,3.00
10680,1,-10777172.79,3911728.39,7/10/2009 14:17:00,43.00
10681,1,-10777111.81,3911727.34,7/10/2009 14:18:00,27.00
10682,1,-10777079.45,3911725.81,7/10/2009 14:19:00,42.00
10683,1,-10777047.29,3911723.13,7/10/2009 14:20:00,14.00
10684,1,-10777021.88,3911720.05,7/10/2009 14:21:00,26.00
10685,1,-10776991.47,3911715.69,7/10/2009 14:22:00,19.00
10686,1,-10776964.78,3911710.70,7/10/2009 14:23:00,24.00
10687,1,-10776942.82,3911706.15,7/10/2009 14:24:00,29.00
10688,1,-10776925.12,3911702.38,7/10/2009 14:25:00,30.00
10689,1,-10776904.41,3911697.26,7/10/2009 14:26:00,12.00
10690,1,-10776889.74,3911693.54,7/10/2009 14:27:00,20.00
10691,1,-10776870.19,3911687.11,7/10/2009 14:28:00,9.00
10692,1,-10776857.41,3911683.45,7/10/2009 14:29:00,42.00
10693,1,-10776842.47,3911678.44,7/10/2009 14:30:00,19.00
10694,1,-10776828.03,3911673.26,7/10/2009 14:31:00,18.00
10695,1,-10776806.16,3911664.77,7/10/2009 14:32:00,18.00
10696,1,-10776766.48,3911649.43,7/10/2009 14:33:00,3.00
10697,1,-10776742.52,3911639.42,7/10/2009 14:34:00,18.00
10698,1,-10776719.93,3911629.28,7/10/2009 14:35:00,25.00
10699,1,-10776703.75,3911620.82,7/10/2009 14:36:00,4.00
10700,1,-10776693.31,3911615.04,7/10/2009 14:37:00,7.00
10701,1,-10776674.84,3911604.83,7/10/2009 14:38:00,39.00
10702,1,-10776658.69,3911595.33,7/10/2009 14:39:00,44.00
10703,1,-10776572.73,3911543.93,7/10/2009 14:40:00,5.00
10704,1,-10776354.72,3911412.80,7/10/2009 14:41:00,4.00
10705,1,-10776333.13,3911400.16,7/10/2009 14:42:00,6.00
10706,1,-10776258.51,3911354.90,7/10/2009 14:43:00,8.00
10707,1,-10776253.98,3911352.16,7/10/2009 14:44:00,10.00
10708,1,-10776216.99,3911328.70,7/10/2009 14:45:00,38.00
10709,1,-10776182.17,3911307.89,7/10/2009 14:46:00,14.00
10710,1,-10776168.16,3911298.85,7/10/2009 14:47:00,6.00
10711,1,-10776154.55,3911290.06,7/10/2009 14:48:00,12.00
10712,1,-10776129.46,3911275.06,7/10/2009 14:49:00,11.00
10713,1,-10776116.54,3911267.72,7/10/2009 14:50:00,30.00
10714,1,-10776100.25,3911259.36,7/10/2009 14:51:00,32.00
10715,1,-10776084.58,3911251.87,7/10/2009 14:52:00,41.00
10716,1,-10776070.57,3911245.12,7/10/2009 14:53:00,18.00
10717,1,-10776054.07,3911236.85,7/10/2009 14:54:00,24.00
10718,1,-10776038.47,3911228.46,7/10/2009 14:55:00,26.00
10719,1,-10776021.34,3911218.55,7/10/2009 14:56:00,19.00
10720,1,-10775998.87,3911204.20,7/10/2009 14:57:00,12.00
10721,1,-10775971.96,3911187.66,7/10/2009 14:58:00,41.00
10722,1,-10775966.09,3911183.96,7/10/2009 14:59:00,9.00
10723,1,-10775869.27,3911122.98,7/10/2009 15:00:00,36.00
10724,1,-10775844.33,3911107.84,7/10/2009 15:01:00,16.00
10725,1,-10775832.56,3911101.36,7/10/2009 15:02:00,19.00
10726,1,-10775814.16,3911091.78,7/10/2009 15:03:00,5.00
10727,1,-10775794.37,3911083.37,7/10/2009 15:04:00,6.00
10728,1,-10775746.97,3911070.60,7/10/2009 15:05:00,13.00
10729,1,-10775731.40,3911066.93,7/10/2009 15:06:00,11.00
10730,1,-10775654.05,3911048.13,7/10/2009 15:07:00,17.00
10731,1,-10775629.39,3911042.57,7/10/2009 15:08:00,5.00
10732,1,-10775527.38,3911019.58,7/10/2009 15:09:00,10.00
10733,1,-10775477.07,3911007.50,7/10/2009 15:10:00,16.00
10734,1,-10775375.18,3910982.18,7/10/2009 15:11:00,4.00
10735,1,-10775141.82,3910924.81,7/10/2009 15:12:00,3.00
10736,1,-10774958.63,3910879.77,7/10/2009 15:13:00,4.00
10737,1,-10774941.42,3910945.84,7/10/2009 15:14:00,9.00
10738,1,-10774918.18,3911043.99,7/10/2009 15:15:00,6.00
10739,1,-10774911.81,3911042.56,7/10/2009 15:16:00,8.00
10740,1,-10774908.08,3911041.77,7/10/2009 15:17:00,8.00
10741,1,-10774904.34,3911041.05,7/10/2009 15:18:00,5.00
10742,1,-10774900.58,3911040.40,7/10/2009 15:19:00,6.00
10743,1,-10774896.82,3911039.82,7/10/2009 15:20:00,4.00
10744,1,-10774893.04,3911039.31,7/10/2009 15:21:00,5.00
10745,1,-10774889.26,3911038.88,7/10/2009 15:22:00,5.00
10746,1,-10774885.46,3911038.52,7/10/2009 15:23:00,5.00
10747,1,-10774881.67,3911038.22,7/10/2009 15:24:00,6.00
10748,1,-10774877.86,3911038.01,7/10/2009 15:25:00,4.00
10749,1,-10774874.06,3911037.86,7/10/2009 15:26:00,5.00
10750,1,-10774870.25,3911037.79,7/10/2009 15:27:00,5.00
10751,1,-10774866.92,3911037.74,7/10/2009 15:28:00,8.00
10752,1,-10774754.03,3911036.13,7/10/2009 15:29:00,7.00
10753,1,-10774753.55,3911092.17,7/10/2009 15:30:00,36.00
10754,1,-10774753.14,3911145.69,7/10/2009 15:31:00,8.00
10755,1,-10774772.74,3911145.85,7/10/2009 15:32:00,7.00
10756,1,-10774826.86,3911149.84,7/10/2009 15:33:00,6.00
10757,1,-10774894.40,3911150.94,7/10/2009 15:34:00,9.00
10758,2,-10781072.08,3915755.66,7/10/2009 11:31:00,9.00
10759,2,-10781072.42,3915666.35,7/10/2009 11:32:00,4.00
10760,2,-10781045.96,3915662.45,7/10/2009 11:33:00,9.00
10761,2,-10780953.38,3915649.43,7/10/2009 11:34:00,3.00
10762,2,-10780939.54,3915647.48,7/10/2009 11:35:00,4.00
10763,2,-10780870.97,3915640.32,7/10/2009 11:36:00,4.00
10764,2,-10780832.10,3915637.94,7/10/2009 11:37:00,8.00
10765,2,-10780706.54,3915635.96,7/10/2009 11:38:00,5.00
10766,2,-10780663.01,3915635.58,7/10/2009 11:39:00,6.00
10767,2,-10780492.11,3915634.06,7/10/2009 11:40:00,8.00
10768,2,-10780475.67,3915633.92,7/10/2009 11:41:00,6.00
10769,2,-10780457.82,3915632.92,7/10/2009 11:42:00,7.00
10770,2,-10780439.47,3915630.94,7/10/2009 11:43:00,6.00
10771,2,-10780427.37,3915628.98,7/10/2009 11:44:00,8.00
10772,2,-10780414.21,3915626.14,7/10/2009 11:45:00,6.00
10773,2,-10780395.91,3915621.50,7/10/2009 11:46:00,5.00
10774,2,-10780380.27,3915617.13,7/10/2009 11:47:00,5.00
10775,2,-10780369.29,3915613.87,7/10/2009 11:48:00,9.00
10776,2,-10780361.65,3915611.60,7/10/2009 11:49:00,8.00
10777,2,-10780338.14,3915605.44,7/10/2009 11:50:00,7.00
10778,2,-10780318.08,3915600.99,7/10/2009 11:51:00,8.00
10779,2,-10780291.69,3915597.09,7/10/2009 11:52:00,5.00
10780,2,-10780269.61,3915595.39,7/10/2009 11:53:00,4.00
10781,2,-10780242.98,3915593.91,7/10/2009 11:54:00,6.00
10782,2,-10780148.85,3915593.06,7/10/2009 11:55:00,5.00
10783,2,-10780144.36,3915565.86,7/10/2009 11:56:00,3.00
10784,2,-10780136.41,3915499.98,7/10/2009 11:57:00,8.00
10785,2,-10780136.07,3915497.15,7/10/2009 11:58:00,26.00
10786,2,-10780132.56,3915460.56,7/10/2009 11:59:00,40.00
10787,2,-10780124.88,3915392.54,7/10/2009 12:00:00,44.00
10788,2,-10780115.50,3915321.37,7/10/2009 12:01:00,33.00
10789,2,-10780109.55,3915266.47,7/10/2009 12:02:00,3.00
10790,2,-10780103.46,3915209.03,7/10/2009 12:03:00,11.00
10791,2,-10780095.67,3915147.65,7/10/2009 12:04:00,11.00
10792,2,-10780088.34,3915076.56,7/10/2009 12:05:00,9.00
10793,2,-10780085.25,3915050.62,7/10/2009 12:06:00,6.00
10794,2,-10780078.92,3914994.84,7/10/2009 12:07:00,26.00
10795,2,-10780071.58,3914931.91,7/10/2009 12:08:00,43.00
10796,2,-10780063.05,3914860.01,7/10/2009 12:09:00,39.00
10797,2,-10780058.39,3914819.00,7/10/2009 12:10:00,40.00
10798,2,-10780049.29,3914747.10,7/10/2009 12:11:00,6.00
10799,2,-10780043.57,3914700.68,7/10/2009 12:12:00,36.00
10800,2,-10780041.99,3914684.09,7/10/2009 12:13:00,18.00
10801,2,-10780041.29,3914675.21,7/10/2009 12:14:00,9.00
10802,2,-10780040.61,3914666.56,7/10/2009 12:15:00,36.00
10803,2,-10780040.27,3914660.92,7/10/2009 12:16:00,3.00
10804,2,-10780039.43,3914646.95,7/10/2009 12:17:00,12.00
10805,2,-10780039.95,3914564.74,7/10/2009 12:18:00,7.00
10806,2,-10780039.94,3914561.35,7/10/2009 12:19:00,20.00
10807,2,-10780039.85,3914538.95,7/10/2009 12:20:00,6.00
10808,2,-10780039.60,3914471.45,7/10/2009 12:21:00,23.00
10809,2,-10780039.19,3914379.38,7/10/2009 12:22:00,16.00
10810,2,-10780038.93,3914362.50,7/10/2009 12:23:00,16.00
10811,2,-10780038.38,3914345.62,7/10/2009 12:24:00,41.00
10812,2,-10780037.53,3914328.76,7/10/2009 12:25:00,30.00
10813,2,-10780036.40,3914311.91,7/10/2009 12:26:00,26.00
10814,2,-10780034.97,3914295.09,7/10/2009 12:27:00,23.00
10815,2,-10780033.24,3914278.29,7/10/2009 12:28:00,42.00
10816,2,-10780032.17,3914269.85,7/10/2009 12:29:00,9.00
10817,2,-10780029.47,3914248.54,7/10/2009 12:30:00,31.00
10818,2,-10780025.35,3914223.78,7/10/2009 12:31:00,14.00
10819,2,-10780020.80,3914199.11,7/10/2009 12:32:00,33.00
10820,2,-10780011.13,3914153.07,7/10/2009 12:33:00,37.00
10821,2,-10780007.58,3914138.76,7/10/2009 12:34:00,13.00
10822,2,-10780003.79,3914124.52,7/10/2009 12:35:00,29.00
10823,2,-10779999.75,3914110.34,7/10/2009 12:36:00,21.00
10824,2,-10779995.47,3914096.24,7/10/2009 12:37:00,35.00
10825,2,-10779990.94,3914082.21,7/10/2009 12:38:00,14.00
10826,2,-10779986.17,3914068.26,7/10/2009 12:39:00,40.00
10827,2,-10779981.16,3914054.40,7/10/2009 12:40:00,20.00
10828,2,-10779974.50,3914037.07,7/10/2009 12:41:00,41.00
10829,2,-10779969.08,3914022.84,7/10/2009 12:42:00,38.00
10830,2,-10779963.41,3914008.70,7/10/2009 12:43:00,23.00
10831,2,-10779957.49,3913994.67,7/10/2009 12:44:00,42.00
10832,2,-10779951.34,3913980.74,7/10/2009 12:45:00,36.00
10833,2,-10779944.94,3913966.93,7/10/2009 12:46:00,14.00
10834,2,-10779938.30,3913953.23,7/10/2009 12:47:00,22.00
10835,2,-10779931.43,3913939.64,7/10/2009 12:48:00,20.00
10836,2,-10779918.44,3913915.46,7/10/2009 12:49:00,34.00
10837,2,-10779914.30,3913908.31,7/10/2009 12:50:00,24.00
10838,2,-10779909.67,3913900.32,7/10/2009 12:51:00,5.00
10839,2,-10779905.96,3913893.90,7/10/2009 12:52:00,35.00
10840,2,-10779875.58,3913841.41,7/10/2009 12:53:00,43.00
10841,2,-10779823.08,3913768.93,7/10/2009 12:54:00,21.00
10842,2,-10779814.37,3913757.73,7/10/2009 12:55:00,31.00
10843,2,-10779805.47,3913746.69,7/10/2009 12:56:00,38.00
10844,2,-10779796.37,3913735.81,7/10/2009 12:57:00,20.00
10845,2,-10779787.09,3913725.09,7/10/2009 12:58:00,42.00
10846,2,-10779777.63,3913714.53,7/10/2009 12:59:00,21.00
10847,2,-10779767.98,3913704.14,7/10/2009 13:00:00,43.00
10848,2,-10779766.93,3913703.04,7/10/2009 13:01:00,3.00
10849,2,-10779758.16,3913693.92,7/10/2009 13:02:00,26.00
10850,2,-10779748.15,3913683.88,7/10/2009 13:03:00,16.00
10851,2,-10779737.98,3913674.01,7/10/2009 13:04:00,39.00
10852,2,-10779724.32,3913661.28,7/10/2009 13:05:00,15.00
10853,2,-10779709.08,3913647.52,7/10/2009 13:06:00,35.00
10854,2,-10779693.60,3913634.02,7/10/2009 13:07:00,40.00
10855,2,-10779677.90,3913620.79,7/10/2009 13:08:00,18.00
10856,2,-10779661.96,3913607.85,7/10/2009 13:09:00,30.00
10857,2,-10779630.97,3913583.94,7/10/2009 13:10:00,26.00
10858,2,-10779613.46,3913571.74,7/10/2009 13:11:00,25.00
10859,2,-10779595.74,3913559.85,7/10/2009 13:12:00,32.00
10860,2,-10779577.81,3913548.28,7/10/2009 13:13:00,12.00
10861,2,-10779559.69,3913537.01,7/10/2009 13:14:00,21.00
10862,2,-10779551.03,3913531.91,7/10/2009 13:15:00,8.00
10863,2,-10779528.44,3913518.61,7/10/2009 13:16:00,25.00
10864,2,-10779514.60,3913510.80,7/10/2009 13:17:00,44.00
10865,2,-10779500.63,3913503.24,7/10/2009 13:18:00,35.00
10866,2,-10779486.52,3913495.93,7/10/2009 13:19:00,44.00
10867,2,-10779472.30,3913488.86,7/10/2009 13:20:00,21.00
10868,2,-10779457.95,3913482.05,7/10/2009 13:21:00,16.00
10869,2,-10779443.48,3913475.49,7/10/2009 13:22:00,43.00
10870,2,-10779419.22,3913465.15,7/10/2009 13:23:00,15.00
10871,2,-10779239.65,3913390.17,7/10/2009 13:24:00,12.00
10872,2,-10779090.59,3913326.58,7/10/2009 13:25:00,13.00
10873,2,-10778996.64,3913287.54,7/10/2009 13:26:00,22.00
10874,2,-10778979.19,3913279.59,7/10/2009 13:27:00,14.00
10875,2,-10778961.87,3913271.33,7/10/2009 13:28:00,25.00
10876,2,-10778944.70,3913262.78,7/10/2009 13:29:00,44.00
10877,2,-10778927.69,3913253.92,7/10/2009 13:30:00,15.00
10878,2,-10778910.83,3913244.76,7/10/2009 13:31:00,18.00
10879,2,-10778894.13,3913235.31,7/10/2009 13:32:00,44.00
10880,2,-10778865.97,3913218.48,7/10/2009 13:33:00,35.00
10881,2,-10778850.22,3913208.90,7/10/2009 13:34:00,36.00
10882,2,-10778834.65,3913199.05,7/10/2009 13:35:00,14.00
10883,2,-10778819.25,3913188.92,7/10/2009 13:36:00,18.00
10884,2,-10778804.02,3913178.53,7/10/2009 13:37:00,19.00
10885,2,-10778788.98,3913167.87,7/10/2009 13:38:00,19.00
10886,2,-10778774.13,3913156.94,7/10/2009 13:39:00,26.00
10887,2,-10778759.47,3913145.76,7/10/2009 13:40:00,27.00
10888,2,-10778745.01,3913134.33,7/10/2009 13:41:00,10.00
10889,2,-10778730.74,3913122.64,7/10/2009 13:42:00,17.00
10890,2,-10778715.16,3913109.38,7/10/2009 13:43:00,24.00
10891,2,-10778698.35,3913094.30,7/10/2009 13:44:00,33.00
10892,2,-10778681.81,3913078.93,7/10/2009 13:45:00,15.00
10893,2,-10778665.54,3913063.27,7/10/2009 13:46:00,40.00
10894,2,-10778649.55,3913047.33,7/10/2009 13:47:00,36.00
10895,2,-10778633.83,3913031.11,7/10/2009 13:48:00,20.00
10896,2,-10778603.75,3912998.41,7/10/2009 13:49:00,14.00
10897,2,-10778593.15,3912986.37,7/10/2009 13:50:00,26.00
10898,2,-10778582.76,3912974.15,7/10/2009 13:51:00,13.00
10899,2,-10778572.59,3912961.74,7/10/2009 13:52:00,39.00
10900,2,-10778567.55,3912955.37,7/10/2009 13:53:00,9.00
10901,2,-10778562.63,3912949.16,7/10/2009 13:54:00,22.00
10902,2,-10778552.89,3912936.41,7/10/2009 13:55:00,27.00
10903,2,-10778543.38,3912923.49,7/10/2009 13:56:00,34.00
10904,2,-10778534.09,3912910.40,7/10/2009 13:57:00,14.00
10905,2,-10778523.24,3912894.48,7/10/2009 13:58:00,34.00
10906,2,-10778514.37,3912881.54,7/10/2009 13:59:00,7.00
10907,2,-10778511.28,3912877.03,7/10/2009 14:00:00,32.00
10908,2,-10778499.62,3912859.36,7/10/2009 14:01:00,13.00
10909,2,-10778488.18,3912841.13,7/10/2009 14:02:00,7.00
10910,2,-10778407.64,3912948.82,7/10/2009 14:03:00,31.00
10911,2,-10778404.11,3912952.80,7/10/2009 14:04:00,41.00
10912,2,-10778400.54,3912956.73,7/10/2009 14:05:00,10.00
10913,2,-10778396.90,3912960.61,7/10/2009 14:06:00,32.00
